#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view;heading smoothing strategy;orientation smoothing strategy
True;False;True;True;unity;DeviceLocationProvider;20180614-192940.396;20180614-192940.000;37.78610000;-122.40255700;8.0;200.9;246.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192940.892;20180614-192940.000;37.78610000;-122.40255700;8.0;185.7;253.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192940.894;20180614-192940.000;37.78610000;-122.40255700;8.0;197.9;247.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192940.895;20180614-192940.000;37.78610000;-122.40255700;8.0;194.5;245.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-192941.392;20180614-192941.000;37.78606000;-122.40255000;16.0;170.1;252.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-192941.394;20180614-192941.000;37.78606000;-122.40255000;16.0;189.6;246.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-192941.396;20180614-192941.000;37.78606000;-122.40255000;16.0;186.2;247.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192941.892;20180614-192941.000;37.78606000;-122.40255000;16.0;170.1;262.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192941.894;20180614-192941.000;37.78606000;-122.40255000;16.0;182.9;251.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192941.895;20180614-192941.000;37.78606000;-122.40255000;16.0;177.9;250.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-192942.392;20180614-192942.000;37.78605270;-122.40255000;16.0;170.1;257.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-192942.394;20180614-192942.000;37.78605270;-122.40255000;16.0;176.3;252.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-192942.395;20180614-192942.000;37.78605270;-122.40255000;16.0;174.0;254.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192942.893;20180614-192942.000;37.78605270;-122.40255000;16.0;170.1;260.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192942.895;20180614-192942.000;37.78605270;-122.40255000;16.0;173.2;257.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192942.896;20180614-192942.000;37.78605270;-122.40255000;16.0;170.1;257.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-192943.393;20180614-192943.000;37.78605000;-122.40254200;16.0;141.3;252.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-192943.396;20180614-192943.000;37.78605000;-122.40254200;16.0;164.4;257.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-192943.397;20180614-192943.000;37.78605000;-122.40254200;16.0;163.0;258.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192943.894;20180614-192943.000;37.78605000;-122.40254200;16.0;141.3;253.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192943.898;20180614-192943.000;37.78605000;-122.40254200;16.0;158.6;257.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192943.899;20180614-192943.000;37.78605000;-122.40254200;16.0;155.7;256.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-192944.427;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;250.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-192944.428;20180614-192944.000;37.78604510;-122.40254200;16.0;152.8;254.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-192944.430;20180614-192944.000;37.78604510;-122.40254200;16.0;148.4;254.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192944.928;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;249.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192944.930;20180614-192944.000;37.78604510;-122.40254200;16.0;147.0;253.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192944.931;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;252.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192945.428;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;251.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192945.430;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;251.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192945.432;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;251.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192945.928;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;253.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192945.932;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;251.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192945.935;20180614-192944.000;37.78604510;-122.40254200;16.0;141.3;251.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-192946.461;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;254.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-192946.463;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;252.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-192946.464;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;252.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192946.962;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;250.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192946.964;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;252.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192946.966;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;252.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192947.462;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;253.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192947.463;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;252.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-192947.464;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;252.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-192947.962;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;243.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-192947.964;20180614-192946.000;37.78604000;-122.40253400;16.0;141.3;251.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
